unixtime,temp,oxy
1728590940,7.792,10.15
1728591540,7.915,10.136
1728592140,8.076,10.123
1728592740,8.198,10.075
1728593340,8.32,10.005
1728593940,8.395,9.981
1728594540,8.461,9.942
1728595140,8.527,9.894
1728595740,8.611,9.869
1728596340,8.648,9.852
1728596940,8.695,9.807
1728597540,8.742,9.768
1728598140,8.751,9.701
1728598740,8.751,9.646
1728599340,8.779,9.626
1728599940,8.788,9.572
1728600540,8.816,9.535
1728601140,8.816,9.474
1728601740,8.807,9.409
1728602340,8.826,9.377
1728602940,8.816,9.333
1728603540,8.816,9.291
1728604140,8.807,9.234
1728604740,8.788,9.207
1728605340,8.798,9.164
1728605940,8.779,9.13
1728606540,8.742,9.091
1728607140,8.742,9.04
1728607740,8.695,9.012
1728608340,8.658,8.977
1728608940,8.62,8.945
1728609540,8.611,8.926
1728610140,8.564,8.915
1728610740,8.536,8.9
1728611340,8.517,8.894
1728611940,8.508,8.882
1728612540,8.471,8.872
1728613140,8.424,8.88
1728613740,8.405,8.883
1728614340,8.377,8.873
1728614940,8.349,8.897
1728615540,8.311,8.896
1728616140,8.283,8.895
1728616740,8.245,8.908
1728617340,8.217,8.909
1728617940,8.151,8.925
1728618540,8.132,8.924
1728619140,8.085,8.937
1728619740,8.028,8.949
1728620340,7.981,8.946
1728620940,7.953,8.937
1728621540,7.877,8.978
1728622140,7.858,8.995
1728622740,7.82,8.994
1728623340,7.754,9.01
1728623940,7.697,9.033
1728624540,7.649,9.042
1728625140,7.621,9.041
1728625740,7.545,9.06
1728626340,7.478,9.075
1728626940,7.421,9.095
1728627540,7.373,9.095
1728628140,7.316,9.115
1728628740,7.249,9.138
1728629340,7.211,9.141
1728629940,7.163,9.155
1728630540,7.095,9.172
1728631140,7.028,9.199
1728631740,6.999,9.2
1728632340,6.932,9.209
1728632940,6.874,9.218
1728633540,6.807,9.248
1728634140,6.768,9.252
1728634740,6.701,9.262
1728635340,6.652,9.274
1728635940,6.575,9.305
1728636540,6.526,9.311
1728637140,6.449,9.346
1728637740,6.39,9.35
1728638340,6.322,9.364
1728638940,6.245,9.374
1728639540,6.196,9.393
1728640140,6.137,9.402
1728640740,6.039,9.426
1728641340,5.981,9.442
1728641940,5.951,9.453
1728642540,5.863,9.489
1728643140,5.794,9.501
1728643740,5.745,9.525
1728644340,5.676,9.534
1728644940,5.588,9.568
1728645540,5.538,9.573
1728646140,5.489,9.593
1728646740,5.42,9.602
1728647340,5.36,9.627
1728647940,5.311,9.649
1728648540,5.261,9.65
1728649140,5.211,9.66
1728649740,5.142,9.679
1728650340,5.112,9.697
1728650940,5.072,9.703
1728651540,5.002,9.717
1728652140,4.943,9.741
1728652740,4.893,9.752
1728653340,4.863,9.763
1728653940,4.803,9.789
1728654540,4.742,9.817
1728655140,4.712,9.835
1728655740,4.642,9.88
1728656340,4.602,9.915
1728656940,4.562,9.942
1728657540,4.521,9.998
1728658140,4.481,10.041
1728658740,4.441,10.074
1728659340,4.4,10.127
1728659940,4.36,10.19
1728660540,4.35,10.229
1728661140,4.34,10.29
1728661740,4.451,10.351
1728662340,4.531,10.399
1728662940,4.582,10.459
1728663540,4.712,10.482
1728664140,4.823,10.491
1728664740,4.962,10.511
1728665340,5.122,10.504
1728665940,5.291,10.521
1728666540,5.499,10.552
1728667140,5.666,10.51
1728667740,5.893,10.513
1728668340,6.137,10.548
1728668940,6.371,10.496
1728669540,6.565,10.495
1728670140,6.71,10.424
1728670740,6.845,10.408
1728671340,7.086,10.371
1728671940,7.249,10.326
1728672540,7.459,10.299
1728673140,7.649,10.287
1728673740,7.763,10.203
1728674340,7.915,10.197
1728674940,8.085,10.175
1728675540,8.217,10.166
1728676140,8.32,10.07
1728676740,8.414,10.056
1728677340,8.564,10.015
1728677940,8.779,10.033
1728678540,8.965,9.979
1728679140,9.123,9.943
1728679740,9.308,9.87
1728680340,9.401,9.804
1728680940,9.521,9.709
1728681540,9.604,9.622
1728682140,9.65,9.53
1728682740,9.723,9.478
1728683340,9.852,9.423
1728683940,9.962,9.368
1728684540,10.062,9.324
1728685140,10.09,9.278
1728685740,10.117,9.291
1728686340,10.163,9.273
1728686940,10.236,9.264
1728687540,10.318,9.231
1728688140,10.345,9.185
1728688740,10.372,9.13
1728689340,10.381,9.089
1728689940,10.372,9.05
1728690540,10.327,9.023
1728691140,10.272,8.979
1728691740,10.236,8.925
1728692340,10.172,8.884
1728692940,10.126,8.832
1728693540,10.035,8.781
1728694140,10.007,8.717
1728694740,9.971,8.683
1728695340,9.925,8.657
1728695940,9.87,8.634
1728696540,9.852,8.61
1728697140,9.815,8.584
1728697740,9.797,8.579
1728698340,9.714,8.581
1728698940,9.686,8.579
1728699540,9.604,8.6
1728700140,9.558,8.59
1728700740,9.484,8.608
1728701340,9.419,8.619
1728701940,9.364,8.636
1728702540,9.308,8.639
1728703140,9.225,8.656
1728703740,9.16,8.681
1728704340,9.095,8.69
1728704940,9.002,8.722
1728705540,8.965,8.727
1728706140,8.863,8.748
1728706740,8.788,8.769
1728707340,8.714,8.783
1728707940,8.611,8.81
1728708540,8.527,8.832
1728709140,8.414,8.853
1728709740,8.33,8.876
1728710340,8.255,8.894
1728710940,8.17,8.913
1728711540,8.076,8.934
1728712140,8.019,8.944
1728712740,7.972,8.958
1728713340,7.924,8.967
1728713940,7.849,8.993
1728714540,7.792,9.008
1728715140,7.716,9.026
1728715740,7.668,9.042
1728716340,7.592,9.047
1728716940,7.535,9.066
1728717540,7.459,9.093
1728718140,7.411,9.094
1728718740,7.306,9.12
1728719340,7.258,9.123
1728719940,7.172,9.161
1728720540,7.095,9.176
1728721140,7.038,9.178
1728721740,6.961,9.212
1728722340,6.865,9.227
1728722940,6.797,9.26
1728723540,6.72,9.271
1728724140,6.652,9.291
1728724740,6.555,9.309
1728725340,6.478,9.34
1728725940,6.429,9.342
1728726540,6.303,9.388
1728727140,6.274,9.392
1728727740,6.186,9.419
1728728340,6.118,9.431
1728728940,6.049,9.447
1728729540,5.981,9.465
1728730140,5.893,9.489
1728730740,5.824,9.506
1728731340,5.726,9.538
1728731940,5.657,9.554
1728732540,5.578,9.575
1728733140,5.489,9.594
1728733740,5.43,9.609
1728734340,5.36,9.633
1728734940,5.34,9.637
1728735540,5.241,9.662
1728736140,5.182,9.677
1728736740,5.112,9.706
1728737340,5.042,9.718
1728737940,5.002,9.725
1728738540,4.933,9.749
1728739140,4.863,9.772
1728739740,4.803,9.786
1728740340,4.732,9.819
1728740940,4.662,9.852
1728741540,4.622,9.87
1728742140,4.552,9.898
1728742740,4.481,9.961
1728743340,4.451,10.01
1728743940,4.36,10.069
1728744540,4.32,10.121
1728745140,4.279,10.18
1728745740,4.239,10.236
1728746340,4.208,10.26
1728746940,4.168,10.306
1728747540,4.148,10.362
1728748140,4.127,10.441
1728748740,4.158,10.477
1728749340,4.219,10.54
1728749940,4.289,10.575
1728750540,4.35,10.624
1728751140,4.461,10.654
1728751740,4.562,10.678
1728752340,4.762,10.703
1728752940,4.933,10.71
1728753540,5.102,10.705
1728754140,5.281,10.737
1728754740,5.528,10.724
1728755340,5.726,10.735
1728755940,5.961,10.696
1728756540,6.225,10.662
1728757140,6.429,10.615
1728757740,6.536,10.517
1728758340,6.652,10.457
1728758940,6.701,10.405
1728759540,6.788,10.371
1728760140,6.874,10.388
1728760740,7.038,10.342
1728761340,7.201,10.342
1728761940,7.411,10.344
1728762540,7.63,10.332
1728763140,7.83,10.345
1728763740,8.028,10.23
1728764340,8.17,10.17
1728764940,8.236,10.118
1728765540,8.349,10.094
1728766140,8.471,10.039
1728766740,8.574,9.989
1728767340,8.686,9.934
1728767940,8.816,9.861
1728768540,8.919,9.817
1728769140,8.984,9.75
1728769740,9.021,9.714
1728770340,9.105,9.679
1728770940,9.188,9.642
1728771540,9.207,9.61
1728772140,9.197,9.575
1728772740,9.197,9.526
